Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
169.000000	168.988412	1.870807	0.003140	0.082812	0.002250	0.550414
170.000000	170.001718	1.874171	0.003308	0.087530	0.002480	0.782446
171.000000	170.989767	1.875975	0.003174	0.082506	0.002624	1.185899
172.000000	172.009770	1.874322	0.003058	0.081151	0.002296	1.024729
173.000000	173.008692	1.876859	0.003008	0.083094	0.002035	0.603329
174.000000	174.014825	1.869685	0.003008	0.081477	0.002172	0.957220
175.000000	174.988377	1.872480	0.003156	0.084536	0.002226	0.770919
176.000000	175.996394	1.866249	0.003059	0.082440	0.002198	0.743797
177.000000	176.999615	1.866544	0.003395	0.086770	0.002402	1.342412
178.000000	178.001352	1.871103	0.003135	0.083052	0.002182	0.557901
179.000000	178.999633	1.871560	0.003006	0.083967	0.002171	0.640896
180.000000	180.001477	1.872971	0.003382	0.088251	0.002203	1.754087
181.000000	181.001759	1.869407	0.003265	0.087688	0.002408	0.423172
182.000000	182.007615	1.867643	0.003171	0.085767	0.002206	0.383134
183.000000	183.008855	1.869852	0.003124	0.084327	0.002477	0.710215
184.000000	184.010185	1.867261	0.003195	0.084401	0.002172	0.714305
185.000000	185.018241	1.862909	0.003110	0.087149	0.002480	0.560125
186.000000	186.001563	1.863556	0.003232	0.086756	0.002235	1.790915
187.000000	187.028019	1.871867	0.003177	0.085151	0.002446	0.983762
188.000000	188.014750	1.871184	0.003197	0.079804	0.002350	3.346532
189.000000	189.009139	1.863538	0.003217	0.084978	0.002577	1.596651
190.000000	190.000388	1.869552	0.003279	0.086061	0.002453	0.596456
191.000000	191.002802	1.871555	0.003329	0.090072	0.002534	1.387321
192.000000	192.018501	1.862742	0.003458	0.092070	0.002521	1.189505
193.000000	193.006208	1.865501	0.003335	0.085209	0.002727	1.541104
194.000000	194.001668	1.863777	0.003247	0.086070	0.002321	0.554215
195.000000	194.998555	1.865315	0.003483	0.091386	0.002727	0.818202
196.000000	196.006436	1.867293	0.003132	0.083251	0.002472	1.046976
197.000000	196.989492	1.865023	0.003190	0.089411	0.002332	0.811817
198.000000	197.996543	1.865233	0.003351	0.088407	0.002729	1.094944
199.000000	199.008013	1.863923	0.003267	0.083450	0.002918	2.282666
200.000000	200.008918	1.859245	0.003277	0.088417	0.002296	0.570924
201.000000	200.994806	1.864783	0.003094	0.080708	0.002559	1.804575
202.000000	201.998344	1.861296	0.003285	0.086447	0.002350	0.697777
203.000000	203.003294	1.858769	0.003290	0.087149	0.002281	0.845712
204.000000	203.992184	1.862391	0.003249	0.085478	0.002423	1.319552
205.000000	204.991723	1.864214	0.003289	0.086326	0.002270	1.174947
206.000000	205.968710	1.860397	0.003249	0.086708	0.002604	0.639468
207.000000	207.005198	1.858719	0.003301	0.080816	0.002190	2.368269
208.000000	208.003593	1.860565	0.003212	0.086007	0.002413	0.869652
209.000000	208.989096	1.863419	0.003187	0.085606	0.002304	0.960972
210.000000	210.005769	1.861260	0.003177	0.085398	0.002545	1.159913
211.000000	210.989620	1.858409	0.003158	0.083590	0.002414	1.959417
212.000000	212.001849	1.860630	0.003224	0.087107	0.002154	0.441842
213.000000	213.002937	1.865003	0.003350	0.087211	0.002185	1.024737
214.000000	214.005049	1.861696	0.003256	0.086172	0.002553	0.847247
215.000000	215.002656	1.860022	0.003030	0.083153	0.002052	1.985580
216.000000	215.978092	1.858422	0.003356	0.089875	0.002962	1.365660
217.000000	217.017021	1.856976	0.003259	0.087816	0.002383	0.379461
218.000000	217.992217	1.857335	0.003105	0.083404	0.002549	1.080582
219.000000	218.999623	1.856848	0.003235	0.086694	0.002217	0.596088
220.000000	219.990515	1.856960	0.003346	0.087265	0.002278	1.321581
221.000000	221.016531	1.857390	0.003129	0.087723	0.002187	0.934608
222.000000	222.008254	1.863355	0.003421	0.089129	0.002798	1.441657
223.000000	223.000408	1.859173	0.003241	0.089147	0.002432	0.715337
224.000000	223.997774	1.856295	0.003157	0.085955	0.002180	0.598906
225.000000	224.996932	1.851281	0.003442	0.092179	0.002332	0.704003
226.000000	225.996797	1.859403	0.003274	0.089091	0.002603	1.403974
227.000000	227.007136	1.857612	0.003330	0.087979	0.002369	0.274050
228.000000	228.000244	1.854756	0.003568	0.093038	0.002796	0.783789
229.000000	229.008815	1.856038	0.003089	0.087046	0.002332	0.497135
230.000000	230.004506	1.858629	0.003280	0.088181	0.002371	1.029253
231.000000	230.985623	1.856593	0.003350	0.089398	0.002448	0.782761
232.000000	231.991865	1.853669	0.003172	0.085679	0.002447	1.022418
233.000000	233.005329	1.860853	0.003010	0.085111	0.002297	1.025082
234.000000	234.001086	1.855194	0.003341	0.090115	0.002288	0.434031
235.000000	234.982871	1.855009	0.003370	0.089976	0.002623	1.767681
236.000000	236.003627	1.856734	0.003371	0.091845	0.002628	0.767992
237.000000	236.983583	1.857603	0.003360	0.090477	0.002487	0.844339
238.000000	238.013344	1.858321	0.003243	0.088086	0.002285	1.087539
239.000000	238.988551	1.853218	0.003055	0.084841	0.002301	0.297961
240.000000	239.983769	1.863425	0.003325	0.088015	0.002188	0.484104
241.000000	241.014452	1.857548	0.003273	0.086623	0.002412	1.144423
242.000000	242.009286	1.857882	0.003129	0.086541	0.002393	0.668245
243.000000	242.997956	1.849207	0.003210	0.085391	0.002215	1.004267
244.000000	243.992903	1.852119	0.003241	0.089901	0.002555	0.734813
245.000000	245.014355	1.858502	0.003203	0.088964	0.002540	0.369884
246.000000	246.015797	1.855141	0.003222	0.086435	0.002538	1.049374
247.000000	246.996568	1.855461	0.003244	0.089869	0.002568	0.995089
248.000000	248.009210	1.855031	0.003353	0.088244	0.002433	0.862725
249.000000	249.012277	1.852585	0.003208	0.088628	0.002305	0.466430
250.000000	250.010614	1.858113	0.003287	0.086977	0.002423	1.589958
251.000000	250.985915	1.859220	0.003183	0.088616	0.002162	0.770962
252.000000	251.999065	1.865348	0.003297	0.089998	0.002382	0.673219
253.000000	252.980540	1.861911	0.003363	0.089511	0.002370	1.456816
254.000000	253.998279	1.856530	0.003381	0.092333	0.002396	0.880341
255.000000	255.011784	1.854817	0.003253	0.089980	0.002377	2.318661
256.000000	256.021076	1.855580	0.003517	0.091773	0.002883	1.393058
257.000000	256.999108	1.850383	0.003234	0.090180	0.002515	0.315605
258.000000	257.996786	1.855972	0.003149	0.085245	0.002180	0.734465
259.000000	258.996023	1.864992	0.003215	0.087611	0.002517	0.676020
260.000000	259.998923	1.858530	0.003052	0.083531	0.002227	1.317548
261.000000	261.006615	1.851498	0.003313	0.089277	0.002668	1.829503
262.000000	261.998105	1.855398	0.003176	0.088250	0.002126	0.336344
263.000000	263.002170	1.853548	0.003126	0.088736	0.002506	0.539705
264.000000	263.995891	1.856461	0.003283	0.090130	0.002738	1.239757
265.000000	264.995472	1.852990	0.003077	0.089809	0.002246	0.809061
266.000000	265.983619	1.858196	0.003234	0.090033	0.002271	1.131375
267.000000	266.980852	1.858929	0.003322	0.088784	0.002473	0.339460
268.000000	267.989447	1.855048	0.003301	0.089786	0.002098	0.880640
269.000000	268.993879	1.857701	0.003104	0.084046	0.002337	1.467950
270.000000	270.006789	1.855424	0.003451	0.094761	0.002539	0.168525
271.000000	271.008134	1.857376	0.003323	0.089475	0.002527	0.795598
272.000000	271.995664	1.861466	0.003537	0.093556	0.002879	0.593988
273.000000	272.984205	1.858703	0.003216	0.088998	0.002241	0.931582
274.000000	273.986490	1.866429	0.003357	0.092050	0.002685	1.043916
275.000000	274.978001	1.858429	0.003123	0.088581	0.002099	0.758556
276.000000	275.990851	1.863737	0.003581	0.099087	0.002778	0.519331
277.000000	277.000555	1.860325	0.003361	0.088869	0.002594	1.630604
278.000000	278.012789	1.859100	0.003208	0.088697	0.002127	1.303800
279.000000	278.995866	1.862726	0.003534	0.097354	0.002705	0.926698
280.000000	279.992943	1.855496	0.003141	0.087783	0.002249	1.026975
281.000000	280.998999	1.858991	0.003461	0.091613	0.002366	0.978933
282.000000	281.977931	1.858234	0.003290	0.090623	0.002304	1.256358
283.000000	283.008284	1.861075	0.003453	0.091792	0.002342	1.254079
284.000000	283.993499	1.859007	0.003288	0.090770	0.002230	0.895652
285.000000	285.006449	1.856395	0.003201	0.089990	0.002401	0.268119
286.000000	285.984165	1.858633	0.003367	0.094016	0.002518	0.863055
287.000000	286.992269	1.862691	0.003504	0.097925	0.002879	0.725774
288.000000	287.993545	1.865891	0.003369	0.090077	0.002112	1.433706
289.000000	288.996433	1.864226	0.003409	0.091907	0.002361	0.506402
290.000000	289.986076	1.858603	0.003375	0.093226	0.002603	0.919107
291.000000	291.005483	1.858346	0.003350	0.094103	0.002345	0.726629
292.000000	291.982033	1.856273	0.003288	0.093885	0.002585	1.412444
293.000000	292.991944	1.857151	0.003445	0.096773	0.002399	0.654150
294.000000	294.000384	1.863912	0.003383	0.093820	0.002462	0.687522
295.000000	295.000992	1.864260	0.003238	0.090923	0.002456	1.167749
296.000000	295.994839	1.863998	0.003323	0.090858	0.002528	1.067428
297.000000	297.006409	1.857824	0.003478	0.098139	0.002487	1.264982
298.000000	298.003783	1.860984	0.003270	0.089601	0.002633	1.325166
299.000000	299.011362	1.864002	0.003330	0.094417	0.002509	0.824316
300.000000	299.999405	1.862731	0.003381	0.095125	0.002915	1.872535
